video_id,community,video_bias,participation,betweenness,degree,bridge_score
aXZ2jRZMLrg,3,Lean Left,0.5908859740615771,0.00010578177979553965,8462,1.7442599342635168
akMurRKbB28,3,Lean Left,0.5627176773964628,0.00017932116861773685,14127,2.5975565814555974
bSjPuhedfnw,3,Lean Left,0.5535702375185876,0.0003096678045568145,12941,4.382446176273386
bSxXkFrOIfI,4,Left,0.5919449588564076,0.00014001420701682018,9664,2.236143020877222
cqk0RAXsEzk,3,Lean Left,0.5339783134129182,5.077972244817971e-05,13017,0.5851185432408587
e9inpQqSPQU,1,Lean Right,0.19573940529164013,2.4272006168068742e-05,3415,-2.0499954092103843
eJJ4KViv9v8,1,Lean Right,0.4079340996630825,4.874282112065751e-05,8521,-0.28580419792897443
e_nK-Ndo6ZU,1,Lean Right,0.5814514866652334,0.00037230830244220004,11649,5.455845555875362
egGUqv8LTkw,3,Lean Left,0.5972285791442717,0.0004219019748024913,19300,6.2636071209685
eqbUK82ZP3M,3,Lean Left,0.42458534256281555,3.348310002787521e-05,6581,-0.39067264684972236
f6LvUNGEsTo,1,Lean Right,0.5136269064460213,0.00012094124477956274,7572,1.4428000400429604
famum1KXp2E,4,Left,0.5321474764107699,5.78027192610962e-05,7164,0.6723485388089145
fxjOEbvdDc8,1,Lean Right,0.6855292374101267,0.0008676140600904576,22931,13.16581218566977
gWBjFYiFOeI,2,Center,0.5963269473049169,5.398378947655444e-06,1285,0.35895504855383115
gczHz0CPum4,2,Left,0.672215476064095,4.677116903356562e-05,3110,1.4518826369554196
gkWxa7UAyCo,3,Lean Left,0.4903797963867417,6.625695400101963e-07,7219,-0.4159259364963935
hXH_L1zCzlQ,3,Lean Left,0.531726110260407,6.530721559999091e-06,8942,-0.05659342150055724
hvKvHkqrSBE,2,Center,0.6158609907283545,1.2438378171854684e-06,572,0.43062034648801056
iNJbimaupx0,3,Center,0.6363446920161653,4.5770087268609305e-07,2294,0.5563342999894614
ivgnEMTy558,1,Lean Right,0.10133840793063498,4.569468895583134e-07,1565,-3.017944026932776
jxHA_exAG38,4,Center,0.6504907889908613,5.070989595730567e-05,10499,1.3625256815235023
jy2-yUq73K0,3,Center,0.6465364374963084,3.604026614585167e-08,458,0.6184516053991136
k-sTdGtzPt8,3,Lean Left,0.4642181005891757,0.00012852073875866933,11255,1.2200526013708102
kDK41RYdskk,2,Center,0.6400633690322068,0.00012020125438497373,3598,2.2770162780428116
kSvxcm0Z9gc,4,Left,0.47386746690344717,2.5562302905525163e-05,5661,-0.17360516226988706
lYhaKcR8B3M,1,Lean Right,0.5871095993009137,0.00027921576999371855,8983,4.175246442131525
lfrnmMz-eJ8,2,Center,0.6312710084676951,4.480475342883675e-05,2754,1.1504921451469865
m18EE-If8PA,4,Left,0.5168599423888504,2.135560915478158e-05,3480,0.05404252775249052
mKeBC6ODAOQ,3,Lean Left,0.508234315967716,9.048403950029856e-05,8438,0.9754306600937338
nW8sC9JA2Is,2,Center,0.6748488073799663,0.0006664859700660196,8285,10.24603192729662
oyiWkCVmReU,3,Lean Left,0.5625517329628059,0.00020007105833848773,12441,2.8903130864298348
oziuSyxMMuY,3,Lean Left,0.5838261278750205,0.0002620597088479417,16076,3.910341796951954
pGLwsNW3UmE,2,Center,0.5682725106060564,3.468460190710459e-05,2236,0.5862879297515946
pQ8RPijAIeg,2,Center,0.6207509795005325,3.09918374795775e-06,2670,0.4895652368527943
pfDn7KFO-Hw,3,Lean Left,0.5135326874589083,3.1528709223867196e-05,9746,0.17588781385138708
pxsFfqCNf3Y,3,Lean Left,0.641689732126212,0.0010302578514876834,18960,15.176331602474143
qRDcK_y7LR4,1,Center,0.6906556811003087,0.0,271,0.9126928443101336
qT7Df6S5Rrs,4,Left,0.5838268355612604,8.695761729010545e-05,9782,1.4305067588653155
qrT0PkIi_fQ,2,Left,0.6507205864553204,2.834281216553457e-06,1484,0.6860344401255611
qu8lK3Stuws,3,Center,0.6578546555605047,0.00037348468994298874,8179,5.982939808356106
qyztPih1FEI,3,Lean Left,0.5489167066878919,0.0005283619533039854,16063,7.448558308002792
rWNRcej4xtA,3,Lean Left,0.5785501890536657,0.00024843600693102795,15550,3.682152042203607
rmP3bHQNxz0,2,Center,0.6601625666884762,0.00026087557850381656,6670,4.4035599932546425
ry1x58cErHs,3,Lean Left,0.5904803404299738,0.0003701440559949747,13165,5.485514881373365
tg2jgSHL2lY,1,Lean Right,0.21420814192395576,5.355558434105515e-07,1547,-2.262771120716655
trhP3iSLFDo,3,Lean Left,0.5723809966596479,0.00022195084918946742,11793,3.2658474776569832
tuv1MAS1xfY,4,Left,0.598824971906896,0.00018404574130685109,6966,2.905692621256267
v285HzjjEjU,4,Left,0.5390692991788689,1.0927288941355335e-05,4297,0.05473021365298142
vcqc8E8rj6E,2,Center,0.6668475609289787,3.165213725541884e-06,910,0.7984622100837571
ve8p6bhKDJQ,3,Lean Left,0.5135834271891153,7.361529118766494e-05,11923,0.7722675318555292
vkCgVNE69DA,3,Lean Left,0.35416414792664286,5.916981951806176e-05,7148,-0.4973604887588039
xXn6pjZETYM,2,Center,0.7063182896569618,1.68342513902993e-05,1075,1.2557424243088948
x_2wNWLYFak,3,Lean Left,0.28055568709867185,6.016697293507812e-07,3709,-1.8185804089005853
xpzClwOglyU,3,Lean Left,0.6079597339869778,0.0003119889127175708,18061,4.7786834033132495
yUj46TUgOkM,3,Lean Left,0.4973525605220165,9.419838420185401e-05,9509,0.9553353576344232
ykJ7pyr87Qc,2,Center,0.6790806102039455,0.00010974835445332286,2152,2.3896459004602435
z0iSoI5H7Rs,4,Left,0.47505683741588445,2.6438099460010282e-05,4452,-0.15325597033569027
3oZ9QJoXn8o,1,Lean Right,0.4273366204161909,8.179267482390943e-05,4893,0.31188040074086604
5bresZLoaSU,1,Lean Right,0.48224522029893124,0.00016445240605493354,8243,1.84936139410289
6o63JiJyPf8,1,Lean Right,0.6016709172011774,0.00016975399884116036,7581,2.7223025565671706
9aGS1x0hROE,3,Lean Left,0.12879056535983968,1.94323230655682e-05,1894,-2.5658077336835565
COMphUh9WDc,1,Lean Right,0.4727999042755231,6.671107599167375e-05,5889,0.4020219215314473
N1kKdRORoME,1,Right,0.5686908214320576,1.4537250210091433e-08,420,0.09807642208005246
NR-awvwIMls,1,Lean Right,0.440578564050938,0.00028734787650215474,9995,3.311471474342191
SOMdyoZ_Jeo,1,Lean Right,0.3132271575504907,3.154798924978084e-05,3303,-1.1620394479885048
Y1eXr76LHxA,1,Lean Right,0.4088601500029675,0.00018791031644202084,8916,1.6913075507333397
bDyacwHYAok,1,Lean Right,0.573157926029519,5.309223478046383e-05,4279,0.8796199083146907
bJECaXs-pZA,1,Lean Right,0.48908058556179934,6.26526707072768e-05,5427,0.4533136718713321
eoqxcadL_R4,1,Lean Right,0.6031710982254428,4.734046091143412e-07,1069,0.33493069956431076
ioU39y65Y7U,1,Lean Right,0.1951304555024337,8.477091730389767e-05,2816,-1.1972629153952978
qY2gUO1ctcs,1,Lean Right,0.02659396439754158,4.051214995503481e-06,1545,-3.4663934522564
upgc7fIK-Ps,1,Lean Right,0.5378415993867123,2.034109775847688e-05,1274,0.1798489252878079
x9fNKWudbno,1,Lean Right,0.5422361236559092,0.00026637200269678053,8927,3.693559265938992
5b8U-i6FN6g,3,Lean Left,0.5611570583117464,0.00014207569747467328,14073,2.0596506944627606
Exx0UpQoV1U,2,Center,0.7025509782749234,0.00012935163120038313,3159,2.8240731582064043
Qvy0d_65aKU,2,Center,0.6831630839985582,0.0005285567891638231,5798,8.348190234252653
RUiu38M85fY,3,Lean Left,0.5246739580254153,1.3624724810516526e-05,7735,-0.0032403549729967396
S5LjKyer8Mk,2,Center,0.6017720043106296,0.0001588118261096323,5061,2.568012102507292
iYfStBZ2w8w,1,Lean Right,0.48805581589165725,0.00010382956252144235,6937,1.029624871161468
-yx0bTPVob0,2,Center,0.6098468781617501,2.6662171953450956e-05,1619,0.7504221167629918
00G-mUn12os,5,Center,0.6845025059196707,0.00021756059234286277,8756,3.9527324483221142
0LGkwehfi_I,2,Lean Left,0.5729808593250825,1.1522703378077305e-05,244,0.28971882542702615
16jo7v1u_NI,3,Center,0.57723343666508,2.0464244122705113e-05,1731,0.4447617696516388
1C3coXw2AI0,3,Lean Left,0.5570820417306005,0.00014572118907474522,9230,2.0840547084129897
1Npx70RzxNg,2,Lean Left,0.6738050541670063,1.4470948475103423e-05,3626,1.0050584534794569
1PwJ1zNcrmI,2,Lean Left,0.6977608151148535,7.644059888525028e-05,1701,2.0427317383404833
20HDmRbYefw,1,Lean Right,0.29491945889193516,2.4325019193385354e-05,2185,-1.3866429560082856
28RAKDIwRyw,2,Center,0.5453443509421623,7.472736792642859e-05,2639,1.0002052825841679
2FhieIbkDns,2,Center,0.5705626811302333,1.6428703181752287e-05,3100,0.34304347156971243
2WGmM4y9y3g,1,Lean Right,0.4221945424279844,1.9681662375479387e-06,2514,-0.8529674955988611
3OfV-VXyQdo,3,Lean Left,0.5251700169489419,7.265246963701916e-05,8776,0.8360394497385437
3zRMpo3T-CE,3,Lean Left,0.3957752607865923,4.5153067444229746e-05,6885,-0.41787390813932795
4GUxd-4TUTs,3,Lean Left,0.5318708057823157,0.00022197260795927228,10638,2.9955153243228625
4YQFu4UURfY,2,Center,0.6153027741215364,7.398894603497114e-06,1330,0.5140604743579635
4xHGAf72Ono,3,Lean Left,0.48451500829342387,4.8593544772100207e-05,8432,0.22370311326231662
51ux7vzrkco,3,Lean Right,0.5856754504178407,2.761923999709361e-06,393,0.25045643797280304
5un1FufZie4,2,Center,0.69799922538824,7.191141695801479e-06,1489,1.0635963164096391
61SWceyfPhY,2,Center,0.6732769717403313,1.718185832925314e-05,1380,1.0399230284182182
6KpqFQk5ihA,2,Center,0.36240065948394407,1.28141172659725e-05,2023,-1.098835127456817
6ZRgVX8SYX4,2,Lean Left,0.6786288810674616,0.00015583570058731687,6947,3.039328552901393
6deuXRjLl2s,1,Lean Right,0.22190107943906034,9.866130850680707e-06,5573,-2.079234232378882
7JGaZTNDzFA,3,Lean Left,0.3622745747573729,0.000313117336934538,6921,3.153292090262533
7N1jow8EvEY,4,Left,0.6096556872628873,1.3861232464294442e-05,3126,0.567854691744174
7ZhaNwZbco8,2,Center,0.6308335063628797,0.00041068720841569884,5592,6.329288435995114
7t6ZSnU3-fE,3,Lean Left,0.4783484844052629,3.771437364131324e-05,7543,0.028432275472413643
8gBKaBzR8U0,3,Lean Left,0.36250328062757287,6.760368936263665e-05,7085,-0.3222058660025911
98bjE6vgsog,3,Lean Left,0.5896801397477281,2.8039417475801823e-05,3357,0.6351971554760246
9L00vrguUwA,3,Lean Left,0.5987193620758209,0.0005566673078855753,17243,8.182147206236971
